indent,depth_nm,H_GPa,E_GPa,Hf_true_GPa,Hs_true_GPa
168,130.0,6.7883,211.55,17.977,5.309
168,140.0,5.6767,217.42,17.977,5.309
168,150.0,6.0806,206.53,17.977,5.309
168,160.0,6.1735,210.92,17.977,5.309
168,170.0,6.3297,208.17,17.977,5.309
168,180.0,6.46,196.49,17.977,5.309
168,190.0,6.4652,205.25,17.977,5.309
168,200.0,6.5816,203.71,17.977,5.309
168,210.0,5.3349,194.87,17.977,5.309
168,220.0,6.253,194.87,17.977,5.309
168,230.0,4.8638,192.86,17.977,5.309
168,240.0,5.7659,208.1,17.977,5.309
168,250.0,5.1344,212.05,17.977,5.309
168,260.0,4.7565,203.27,17.977,5.309
168,270.0,6.0685,208.04,17.977,5.309
168,280.0,5.5783,190.32,17.977,5.309
168,290.0,6.0643,206.45,17.977,5.309
168,300.0,4.7737,209.55,17.977,5.309
168,310.0,4.9387,207.18,17.977,5.309
168,320.0,5.4785,191.71,17.977,5.309
168,330.0,5.1852,203.59,17.977,5.309
168,340.0,5.5386,196.25,17.977,5.309
168,350.0,5.1837,203.18,17.977,5.309
168,360.0,5.3142,192.77,17.977,5.309
168,370.0,4.9069,196.54,17.977,5.309
168,380.0,6.1008,192.92,17.977,5.309
168,390.0,5.2991,199.05,17.977,5.309
168,400.0,4.8645,195.48,17.977,5.309
169,10.0,20.3405,386.6,21.437,3.372
169,20.0,18.0917,356.02,21.437,3.372
169,30.0,14.8462,329.28,21.437,3.372
169,40.0,12.3852,297.71,21.437,3.372
169,50.0,10.2477,280.56,21.437,3.372
169,60.0,8.7544,274.53,21.437,3.372
169,70.0,7.3676,265.96,21.437,3.372
169,80.0,5.9471,250.97,21.437,3.372
169,90.0,6.5485,241.89,21.437,3.372
169,100.0,6.0666,230.29,21.437,3.372
169,110.0,4.9329,225.84,21.437,3.372
169,120.0,6.0736,230.96,21.437,3.372
169,130.0,4.3032,227.27,21.437,3.372
169,140.0,5.1885,220.77,21.437,3.372
169,150.0,4.6586,219.91,21.437,3.372
169,160.0,4.5575,230.53,21.437,3.372
169,170.0,4.8559,225.96,21.437,3.372
169,180.0,4.654,219.36,21.437,3.372
169,190.0,4.1263,219.56,21.437,3.372
169,200.0,3.5172,225.11,21.437,3.372
169,210.0,3.3764,218.99,21.437,3.372
169,220.0,4.0266,217.71,21.437,3.372
169,230.0,4.673,206.38,21.437,3.372
169,240.0,4.2833,205.27,21.437,3.372
169,250.0,3.7933,203.56,21.437,3.372
169,260.0,3.9419,201.16,21.437,3.372
169,270.0,4.0898,214.28,21.437,3.372
169,280.0,4.5797,216.07,21.437,3.372
169,290.0,3.3206,208.63,21.437,3.372
169,300.0,4.0399,216.27,21.437,3.372
169,310.0,3.7982,216.08,21.437,3.372
169,320.0,3.2636,212.78,21.437,3.372
169,330.0,3.1197,204.26,21.437,3.372
169,340.0,4.2447,221.58,21.437,3.372
169,350.0,3.7638,221.03,21.437,3.372
169,360.0,3.4821,209.21,21.437,3.372
169,370.0,3.6256,224.18,21.437,3.372
169,380.0,4.0551,212.72,21.437,3.372
169,390.0,3.6029,207.64,21.437,3.372
169,400.0,4.3477,209.8,21.437,3.372
170,10.0,23.1236,401.8,24.621,5.298
170,20.0,22.0444,357.72,24.621,5.298
170,30.0,18.3262,348.42,24.621,5.298
170,40.0,16.7682,332.34,24.621,5.298
170,50.0,14.7919,311.96,24.621,5.298
170,60.0,12.8608,282.16,24.621,5.298
170,70.0,10.9053,266.53,24.621,5.298
170,80.0,10.3483,263.1,24.621,5.298
170,90.0,9.4776,245.09,24.621,5.298
170,100.0,8.9393,243.57,24.621,5.298
170,110.0,9.1255,230.43,24.621,5.298
170,120.0,8.8045,236.69,24.621,5.298
170,130.0,8.4015,232.74,24.621,5.298
170,140.0,7.0102,239.63,24.621,5.298
170,150.0,6.7158,229.61,24.621,5.298
170,160.0,6.9017,221.5,24.621,5.298
170,170.0,6.9398,223.21,24.621,5.298
170,180.0,5.55,214.58,24.621,5.298
170,190.0,6.1491,221.29,24.621,5.298
170,200.0,7.2443,218.73,24.621,5.298
170,210.0,5.6354,221.61,24.621,5.298
170,220.0,5.8061,223.87,24.621,5.298
170,230.0,5.7502,205.53,24.621,5.298
170,240.0,6.2844,218.88,24.621,5.298
170,250.0,5.9519,220.78,24.621,5.298
170,260.0,5.7723,208.64,24.621,5.298
170,270.0,5.1305,226.82,24.621,5.298
170,280.0,6.1541,210.66,24.621,5.298
170,290.0,5.8138,229.43,24.621,5.298
170,300.0,5.447,219.01,24.621,5.298
170,310.0,5.7626,219.81,24.621,5.298
170,320.0,6.117,215.35,24.621,5.298
170,330.0,4.9595,219.54,24.621,5.298
170,340.0,4.8993,207.02,24.621,5.298
170,350.0,5.1432,208.19,24.621,5.298
170,360.0,5.1979,201.05,24.621,5.298
170,370.0,4.0923,215.93,24.621,5.298
170,380.0,5.2992,208.23,24.621,5.298
170,390.0,6.1422,216.87,24.621,5.298
170,400.0,5.4065,215.8,24.621,5.298
171,10.0,15.7638,299.78,16.589,5.647
171,20.0,13.8651,281.35,16.589,5.647
171,30.0,11.6053,244.43,16.589,5.647
171,40.0,10.0655,245.44,16.589,5.647
171,50.0,9.4793,230.9,16.589,5.647
171,60.0,7.6755,211.62,16.589,5.647
171,70.0,7.0224,222.55,16.589,5.647
171,80.0,6.8471,211.51,16.589,5.647
171,90.0,7.4544,213.96,16.589,5.647
171,100.0,6.5532,208.54,16.589,5.647
171,110.0,7.5042,211.11,16.589,5.647
171,120.0,4.8664,207.33,16.589,5.647
171,130.0,5.9473,203.96,16.589,5.647
171,140.0,5.9955,207.76,16.589,5.647
171,150.0,6.2843,209.07,16.589,5.647
171,160.0,6.7605,189.83,16.589,5.647
171,170.0,5.9481,203.1,16.589,5.647
171,180.0,5.4907,198.93,16.589,5.647
171,190.0,6.3849,195.48,16.589,5.647
171,200.0,6.7115,209.66,16.589,5.647
171,210.0,4.6279,207.32,16.589,5.647
171,220.0,6.1765,195.09,16.589,5.647
171,230.0,6.0146,194.39,16.589,5.647
171,240.0,5.431,205.83,16.589,5.647
171,250.0,5.5945,196.98,16.589,5.647
171,260.0,5.9642,198.64,16.589,5.647
171,270.0,5.821,188.63,16.589,5.647
171,280.0,5.6711,199.55,16.589,5.647
171,290.0,5.2007,207.08,16.589,5.647
171,300.0,5.9198,197.39,16.589,5.647
171,310.0,5.4355,199.37,16.589,5.647
171,320.0,5.8045,210.48,16.589,5.647
171,330.0,5.4601,205.2,16.589,5.647
171,340.0,5.8478,208.41,16.589,5.647
171,350.0,6.1168,203.59,16.589,5.647
171,360.0,5.855,206.95,16.589,5.647
171,370.0,6.0618,189.7,16.589,5.647
171,380.0,5.0328,194.72,16.589,5.647
171,390.0,5.9563,189.67,16.589,5.647
171,400.0,5.8652,212.91,16.589,5.647
172,10.0,24.8577,377.32,25.008,7.404
172,20.0,20.789,351.79,25.008,7.404
172,30.0,17.7911,315.85,25.008,7.404
172,40.0,14.5443,275.7,25.008,7.404
172,50.0,13.3524,252.28,25.008,7.404
172,60.0,12.2249,231.85,25.008,7.404
172,70.0,11.0211,229.04,25.008,7.404
172,80.0,10.6564,213.26,25.008,7.404
172,90.0,9.393,209.65,25.008,7.404
172,100.0,9.5692,205.87,25.008,7.404
172,110.0,9.5393,200.38,25.008,7.404
172,120.0,9.1247,206.47,25.008,7.404
172,130.0,8.8366,208.59,25.008,7.404
172,140.0,8.4324,184.25,25.008,7.404
172,150.0,7.8581,190.53,25.008,7.404
172,160.0,8.519,195.55,25.008,7.404
172,170.0,7.9542,186.6,25.008,7.404
172,180.0,7.5994,188.74,25.008,7.404
172,190.0,8.3884,192.39,25.008,7.404
172,200.0,7.1439,198.78,25.008,7.404
172,210.0,7.6196,196.87,25.008,7.404
172,220.0,8.2434,187.54,25.008,7.404
172,230.0,8.2913,189.61,25.008,7.404
172,240.0,7.5971,186.23,25.008,7.404
172,250.0,7.7866,187.0,25.008,7.404
172,260.0,8.0,180.68,25.008,7.404
172,270.0,7.6703,176.82,25.008,7.404
172,280.0,7.298,184.97,25.008,7.404
172,290.0,7.882,192.81,25.008,7.404
172,300.0,7.7297,191.32,25.008,7.404
172,310.0,7.6847,175.35,25.008,7.404
172,320.0,8.1754,185.21,25.008,7.404
172,330.0,7.7583,182.44,25.008,7.404
172,340.0,7.3642,187.79,25.008,7.404
172,350.0,7.6638,179.35,25.008,7.404
172,360.0,8.5436,191.29,25.008,7.404
172,370.0,7.2048,184.46,25.008,7.404
172,380.0,7.4231,189.05,25.008,7.404
172,390.0,7.1468,190.76,25.008,7.404
172,400.0,7.7168,173.76,25.008,7.404
173,10.0,19.1024,308.81,20.32,6.037
173,20.0,17.2458,279.19,20.32,6.037
173,30.0,15.2014,276.08,20.32,6.037
173,40.0,13.2892,248.62,20.32,6.037
173,50.0,11.8347,239.84,20.32,6.037
173,60.0,9.4358,239.5,20.32,6.037
173,70.0,9.5847,228.05,20.32,6.037
173,80.0,7.8777,233.26,20.32,6.037
173,90.0,8.0469,214.98,20.32,6.037
173,100.0,7.6608,226.85,20.32,6.037
173,110.0,7.809,220.82,20.32,6.037
173,120.0,7.44,217.18,20.32,6.037
173,130.0,7.7358,223.18,20.32,6.037
173,140.0,6.6673,219.76,20.32,6.037
173,150.0,7.2803,217.73,20.32,6.037
173,160.0,6.9598,224.71,20.32,6.037
173,170.0,6.6865,221.16,20.32,6.037
173,180.0,6.0185,221.26,20.32,6.037
173,190.0,6.8451,226.6,20.32,6.037
173,200.0,6.6684,217.92,20.32,6.037
173,210.0,6.8615,223.12,20.32,6.037
173,220.0,6.4113,215.38,20.32,6.037
173,230.0,6.27,221.32,20.32,6.037
173,240.0,6.5634,220.67,20.32,6.037
173,250.0,6.5742,214.09,20.32,6.037
173,260.0,6.6637,208.17,20.32,6.037
173,270.0,7.2459,209.45,20.32,6.037
173,280.0,5.9735,211.36,20.32,6.037
173,290.0,7.2666,220.22,20.32,6.037
173,300.0,4.7723,216.01,20.32,6.037
173,310.0,6.7162,214.95,20.32,6.037
173,320.0,5.8163,219.51,20.32,6.037
173,330.0,7.2149,220.96,20.32,6.037
173,340.0,5.7603,224.87,20.32,6.037
173,350.0,6.7239,212.92,20.32,6.037
173,360.0,5.6919,219.71,20.32,6.037
173,370.0,5.6128,220.61,20.32,6.037
173,380.0,6.5712,210.65,20.32,6.037
173,390.0,6.5973,217.04,20.32,6.037
173,400.0,5.8082,210.79,20.32,6.037
174,10.0,14.8679,347.34,15.28,4.999
174,20.0,13.2989,324.32,15.28,4.999
174,30.0,12.4297,301.08,15.28,4.999
174,40.0,10.4644,280.97,15.28,4.999
174,50.0,9.4934,258.39,15.28,4.999
174,60.0,9.1419,246.98,15.28,4.999
174,70.0,8.2904,246.51,15.28,4.999
174,80.0,7.6577,217.55,15.28,4.999
174,90.0,7.1347,213.28,15.28,4.999
174,100.0,7.3153,209.46,15.28,4.999
174,110.0,7.2321,207.89,15.28,4.999
174,120.0,6.1485,213.1,15.28,4.999
174,130.0,5.7971,208.44,15.28,4.999
174,140.0,5.4967,204.59,15.28,4.999
174,150.0,6.7567,200.96,15.28,4.999
174,160.0,5.3491,212.36,15.28,4.999
174,170.0,5.052,189.95,15.28,4.999
174,180.0,5.7706,188.6,15.28,4.999
174,190.0,6.0984,194.28,15.28,4.999
174,200.0,4.9083,194.76,15.28,4.999
174,210.0,5.4141,191.35,15.28,4.999
174,220.0,4.7218,187.07,15.28,4.999
174,230.0,5.0537,183.69,15.28,4.999
174,240.0,6.1771,189.31,15.28,4.999
174,250.0,5.4234,186.27,15.28,4.999
174,260.0,5.1856,187.21,15.28,4.999
174,270.0,5.328,183.26,15.28,4.999
174,280.0,5.413,197.36,15.28,4.999
174,290.0,5.2033,191.76,15.28,4.999
174,300.0,4.6477,199.84,15.28,4.999
174,310.0,4.636,185.47,15.28,4.999
174,320.0,6.2083,188.67,15.28,4.999
174,330.0,4.8174,186.63,15.28,4.999
174,340.0,5.7811,188.05,15.28,4.999
174,350.0,4.8188,186.22,15.28,4.999
174,360.0,5.8125,186.61,15.28,4.999
174,370.0,5.5034,175.69,15.28,4.999
174,380.0,5.0445,185.69,15.28,4.999
174,390.0,6.1406,191.31,15.28,4.999
174,400.0,4.6705,175.45,15.28,4.999
175,10.0,17.7904,350.13,18.129,3.634
175,20.0,16.9767,333.31,18.129,3.634
175,30.0,14.8975,309.54,18.129,3.634
175,40.0,12.201,295.61,18.129,3.634
175,50.0,10.5315,279.33,18.129,3.634
175,60.0,10.0324,285.27,18.129,3.634
175,70.0,8.597,272.42,18.129,3.634
175,80.0,7.3961,260.38,18.129,3.634
175,90.0,6.9019,251.99,18.129,3.634
175,100.0,6.658,255.8,18.129,3.634
175,110.0,5.9882,249.47,18.129,3.634
175,120.0,5.6266,249.41,18.129,3.634
175,130.0,5.3618,240.24,18.129,3.634
175,140.0,4.5127,236.81,18.129,3.634
175,150.0,5.927,251.2,18.129,3.634
175,160.0,5.513,234.89,18.129,3.634
175,170.0,5.5247,239.32,18.129,3.634
175,180.0,4.5918,246.48,18.129,3.634
175,190.0,4.6225,226.81,18.129,3.634
175,200.0,4.7609,241.18,18.129,3.634
175,210.0,4.8083,236.82,18.129,3.634
175,220.0,3.4285,235.02,18.129,3.634
175,230.0,4.4547,237.01,18.129,3.634
175,240.0,3.7328,227.93,18.129,3.634
175,250.0,4.1477,221.4,18.129,3.634
175,260.0,3.8144,245.53,18.129,3.634
175,270.0,4.9535,232.3,18.129,3.634
175,280.0,4.3424,239.03,18.129,3.634
175,290.0,4.0325,240.08,18.129,3.634
175,300.0,4.7118,234.99,18.129,3.634
175,310.0,3.9607,235.79,18.129,3.634
175,320.0,3.6144,237.14,18.129,3.634
175,330.0,3.8622,242.11,18.129,3.634
175,340.0,3.7548,235.52,18.129,3.634
175,350.0,3.943,239.95,18.129,3.634
175,360.0,4.3211,230.6,18.129,3.634
175,370.0,3.8313,229.7,18.129,3.634
175,380.0,3.8444,232.61,18.129,3.634
175,390.0,4.3673,234.39,18.129,3.634
175,400.0,3.9965,235.1,18.129,3.634
176,10.0,26.3079,353.78,27.371,6.023
176,20.0,23.3894,332.55,27.371,6.023
176,30.0,19.5852,294.04,27.371,6.023
176,40.0,16.2267,274.86,27.371,6.023
176,50.0,14.4857,243.13,27.371,6.023
176,60.0,12.4977,241.11,27.371,6.023
176,70.0,10.9022,216.6,27.371,6.023
176,80.0,10.3967,219.23,27.371,6.023
176,90.0,9.4847,225.52,27.371,6.023
176,100.0,8.7082,212.97,27.371,6.023
176,110.0,7.6663,207.09,27.371,6.023
176,120.0,8.1001,204.72,27.371,6.023
176,130.0,8.7616,214.22,27.371,6.023
176,140.0,8.0935,202.76,27.371,6.023
176,150.0,7.9931,204.04,27.371,6.023
176,160.0,7.2842,193.93,27.371,6.023
176,170.0,7.6796,192.82,27.371,6.023
176,180.0,6.7079,188.24,27.371,6.023
176,190.0,6.7151,192.57,27.371,6.023
176,200.0,7.1116,188.77,27.371,6.023
176,210.0,6.0753,198.15,27.371,6.023
176,220.0,6.7437,195.57,27.371,6.023
176,230.0,6.8072,190.59,27.371,6.023
176,240.0,7.4425,187.66,27.371,6.023
176,250.0,6.2177,173.35,27.371,6.023
176,260.0,6.732,186.67,27.371,6.023
176,270.0,6.166,191.7,27.371,6.023
176,280.0,6.1867,193.55,27.371,6.023
176,290.0,5.0934,171.1,27.371,6.023
176,300.0,5.9373,174.94,27.371,6.023
176,310.0,6.9471,189.92,27.371,6.023
176,320.0,6.613,182.69,27.371,6.023
176,330.0,6.4151,187.36,27.371,6.023
176,340.0,7.5383,185.69,27.371,6.023
176,350.0,6.5704,191.85,27.371,6.023
176,360.0,5.6761,177.22,27.371,6.023
176,370.0,6.1739,184.75,27.371,6.023
176,380.0,6.2328,193.61,27.371,6.023
176,390.0,7.0437,189.16,27.371,6.023
176,400.0,5.7938,182.92,27.371,6.023
177,10.0,20.469,383.71,21.826,7.452
177,20.0,18.2172,344.16,21.826,7.452
177,30.0,14.4778,311.14,21.826,7.452
177,40.0,13.3962,284.21,21.826,7.452
177,50.0,11.4965,263.28,21.826,7.452
177,60.0,10.141,255.02,21.826,7.452
177,70.0,9.6172,251.38,21.826,7.452
177,80.0,9.9911,235.65,21.826,7.452
177,90.0,8.7742,232.29,21.826,7.452
177,100.0,8.6018,233.26,21.826,7.452
177,110.0,8.2385,223.92,21.826,7.452
177,120.0,8.0053,231.44,21.826,7.452
177,130.0,8.7406,228.8,21.826,7.452
177,140.0,9.2531,209.66,21.826,7.452
177,150.0,8.7338,218.28,21.826,7.452
177,160.0,8.2508,214.84,21.826,7.452
177,170.0,8.3136,225.37,21.826,7.452
177,180.0,7.7185,225.38,21.826,7.452
177,190.0,7.6008,212.18,21.826,7.452
177,200.0,7.2286,214.73,21.826,7.452
177,210.0,8.4881,217.91,21.826,7.452
177,220.0,7.5812,215.85,21.826,7.452
177,230.0,7.3701,221.98,21.826,7.452
177,240.0,7.3876,223.24,21.826,7.452
177,250.0,7.7776,220.71,21.826,7.452
177,260.0,7.3952,223.45,21.826,7.452
177,270.0,7.6603,222.34,21.826,7.452
177,280.0,7.7201,216.2,21.826,7.452
177,290.0,8.2865,213.9,21.826,7.452
177,300.0,7.0014,211.96,21.826,7.452
177,310.0,7.7508,221.05,21.826,7.452
177,320.0,7.2519,221.36,21.826,7.452
177,330.0,7.3752,221.99,21.826,7.452
177,340.0,8.3799,213.95,21.826,7.452
177,350.0,7.8818,213.49,21.826,7.452
177,360.0,7.375,217.29,21.826,7.452
177,370.0,7.8032,223.05,21.826,7.452
177,380.0,7.5454,217.69,21.826,7.452
177,390.0,8.0989,216.84,21.826,7.452
177,400.0,7.3052,210.57,21.826,7.452
178,10.0,18.6432,342.9,19.157,6.571
178,20.0,15.8897,313.04,19.157,6.571
178,30.0,13.8137,277.43,19.157,6.571
178,40.0,11.5486,255.98,19.157,6.571
178,50.0,10.35,241.16,19.157,6.571
178,60.0,10.0423,233.42,19.157,6.571
178,70.0,8.9349,213.71,19.157,6.571
178,80.0,8.3773,216.14,19.157,6.571
178,90.0,8.6229,220.3,19.157,6.571
178,100.0,8.2633,194.8,19.157,6.571
178,110.0,7.7828,198.33,19.157,6.571
178,120.0,7.6498,197.71,19.157,6.571
178,130.0,8.2512,201.71,19.157,6.571
178,140.0,7.2133,206.04,19.157,6.571
178,150.0,7.3998,200.39,19.157,6.571
178,160.0,7.345,191.88,19.157,6.571
178,170.0,6.3845,186.24,19.157,6.571
178,180.0,6.0703,190.22,19.157,6.571
178,190.0,7.041,189.72,19.157,6.571
178,200.0,7.3676,190.87,19.157,6.571
178,210.0,7.0069,183.7,19.157,6.571
178,220.0,6.6164,197.6,19.157,6.571
178,230.0,6.5313,183.98,19.157,6.571
178,240.0,7.2321,191.97,19.157,6.571
178,250.0,6.6658,188.94,19.157,6.571
178,260.0,6.0025,180.96,19.157,6.571
178,270.0,7.1147,187.61,19.157,6.571
178,280.0,6.883,187.15,19.157,6.571
178,290.0,6.9406,185.75,19.157,6.571
178,300.0,7.2541,191.48,19.157,6.571
178,310.0,7.3833,183.76,19.157,6.571
178,320.0,6.9977,201.49,19.157,6.571
178,330.0,6.6277,192.99,19.157,6.571
178,340.0,5.664,180.8,19.157,6.571
178,350.0,6.8441,171.38,19.157,6.571
178,360.0,6.6185,193.45,19.157,6.571
178,370.0,7.3352,187.42,19.157,6.571
178,380.0,7.3088,186.34,19.157,6.571
178,390.0,6.9094,180.01,19.157,6.571
178,400.0,7.3446,177.2,19.157,6.571
179,10.0,19.2506,339.62,21.168,7.332
179,20.0,18.2108,310.82,21.168,7.332
179,30.0,15.7921,283.6,21.168,7.332
179,40.0,13.044,259.46,21.168,7.332
179,50.0,11.7811,233.45,21.168,7.332
179,60.0,10.4367,229.79,21.168,7.332
179,70.0,10.2109,210.92,21.168,7.332
179,80.0,10.2818,209.66,21.168,7.332
179,90.0,9.7073,204.82,21.168,7.332
179,100.0,9.1046,200.91,21.168,7.332
179,110.0,9.2056,208.16,21.168,7.332
179,120.0,7.5764,206.68,21.168,7.332
179,130.0,9.3048,201.4,21.168,7.332
179,140.0,8.154,202.86,21.168,7.332
179,150.0,7.4245,190.39,21.168,7.332
179,160.0,7.801,199.46,21.168,7.332
179,170.0,7.5969,189.82,21.168,7.332
179,180.0,7.9044,190.74,21.168,7.332
179,190.0,7.9609,190.36,21.168,7.332
179,200.0,6.6046,180.17,21.168,7.332
179,210.0,8.3473,184.04,21.168,7.332
179,220.0,8.5456,186.32,21.168,7.332
179,230.0,7.1459,189.09,21.168,7.332
179,240.0,8.3651,185.82,21.168,7.332
179,250.0,8.2344,181.19,21.168,7.332
179,260.0,8.0925,179.1,21.168,7.332
179,270.0,8.3811,185.86,21.168,7.332
179,280.0,6.8654,178.52,21.168,7.332
179,290.0,7.9002,178.36,21.168,7.332
179,300.0,7.0244,184.63,21.168,7.332
179,310.0,8.6909,186.17,21.168,7.332
179,320.0,7.021,179.99,21.168,7.332
179,330.0,6.8848,174.16,21.168,7.332
179,340.0,8.0421,186.44,21.168,7.332
179,350.0,7.7847,189.52,21.168,7.332
179,360.0,7.482,182.07,21.168,7.332
179,370.0,7.529,182.18,21.168,7.332
179,380.0,7.7594,170.41,21.168,7.332
179,390.0,8.3074,189.68,21.168,7.332
179,400.0,7.088,177.63,21.168,7.332
180,10.0,16.143,394.06,15.5,3.917
180,20.0,12.2573,351.45,15.5,3.917
180,30.0,11.1795,309.4,15.5,3.917
180,40.0,9.0816,288.88,15.5,3.917
180,50.0,8.1107,262.05,15.5,3.917
180,60.0,7.984,258.75,15.5,3.917
180,70.0,5.6763,239.7,15.5,3.917
180,80.0,6.0245,236.7,15.5,3.917
180,90.0,5.9554,223.46,15.5,3.917
180,100.0,5.4729,229.62,15.5,3.917
180,110.0,5.3798,215.89,15.5,3.917
180,120.0,4.6233,211.95,15.5,3.917
180,130.0,4.0314,201.63,15.5,3.917
180,140.0,4.076,203.16,15.5,3.917
180,150.0,4.4286,206.33,15.5,3.917
180,160.0,4.9223,199.61,15.5,3.917
180,170.0,4.5226,216.33,15.5,3.917
180,180.0,5.2259,200.33,15.5,3.917
180,190.0,4.4244,194.97,15.5,3.917
180,200.0,4.4279,204.73,15.5,3.917
180,210.0,4.394,194.98,15.5,3.917
180,220.0,3.3957,200.04,15.5,3.917
180,230.0,4.521,196.55,15.5,3.917
180,240.0,3.6525,192.36,15.5,3.917
180,250.0,3.9957,204.63,15.5,3.917
180,260.0,5.3375,196.51,15.5,3.917
180,270.0,3.5299,202.18,15.5,3.917
180,280.0,4.1913,193.34,15.5,3.917
180,290.0,4.2638,186.57,15.5,3.917
180,300.0,4.1694,187.45,15.5,3.917
180,310.0,4.0949,191.6,15.5,3.917
180,320.0,3.8033,193.42,15.5,3.917
180,330.0,5.0688,194.69,15.5,3.917
180,340.0,3.0607,197.28,15.5,3.917
180,350.0,3.5426,186.61,15.5,3.917
180,360.0,4.79,195.31,15.5,3.917
180,370.0,4.3157,186.51,15.5,3.917
180,380.0,3.6523,189.6,15.5,3.917
180,390.0,3.5798,209.0,15.5,3.917
180,400.0,3.8989,201.16,15.5,3.917
181,10.0,24.8265,345.08,25.549,7.931
181,20.0,23.3125,333.47,25.549,7.931
181,30.0,20.881,316.36,25.549,7.931
181,40.0,19.4935,293.23,25.549,7.931
181,50.0,16.6756,281.85,25.549,7.931
181,60.0,15.4502,276.62,25.549,7.931
181,70.0,14.6261,251.91,25.549,7.931
181,80.0,13.0949,249.99,25.549,7.931
181,90.0,12.6791,231.02,25.549,7.931
181,100.0,12.7411,236.1,25.549,7.931
181,110.0,10.7883,237.33,25.549,7.931
181,120.0,11.5357,230.94,25.549,7.931
181,130.0,10.1247,228.43,25.549,7.931
181,140.0,9.694,218.91,25.549,7.931
181,150.0,10.0186,226.91,25.549,7.931
181,160.0,10.2048,216.27,25.549,7.931
181,170.0,9.1507,225.61,25.549,7.931
181,180.0,8.9866,220.12,25.549,7.931
181,190.0,8.9963,215.42,25.549,7.931
181,200.0,8.7389,225.66,25.549,7.931
181,210.0,9.0912,213.52,25.549,7.931
181,220.0,8.5513,221.29,25.549,7.931
181,230.0,8.7014,215.12,25.549,7.931
181,240.0,8.9358,213.91,25.549,7.931
181,250.0,8.4879,219.39,25.549,7.931
181,260.0,9.2182,215.55,25.549,7.931
181,270.0,8.2531,212.46,25.549,7.931
181,280.0,8.1609,211.42,25.549,7.931
181,290.0,9.5253,213.07,25.549,7.931
181,300.0,9.2227,212.0,25.549,7.931
181,310.0,8.4721,209.25,25.549,7.931
181,320.0,8.8214,204.74,25.549,7.931
181,330.0,8.5487,195.18,25.549,7.931
181,340.0,8.0981,209.85,25.549,7.931
181,350.0,8.6679,208.87,25.549,7.931
181,360.0,8.4607,217.43,25.549,7.931
181,370.0,8.9297,212.67,25.549,7.931
181,380.0,7.3491,216.67,25.549,7.931
181,390.0,8.6571,220.1,25.549,7.931
181,400.0,8.3214,208.91,25.549,7.931
182,10.0,21.1313,343.74,22.246,4.544
182,20.0,18.291,320.6,22.246,4.544
182,30.0,13.8833,297.2,22.246,4.544
182,40.0,12.047,274.02,22.246,4.544
182,50.0,10.7545,269.25,22.246,4.544
182,60.0,8.2519,255.97,22.246,4.544
182,70.0,8.0609,244.27,22.246,4.544
182,80.0,7.487,229.91,22.246,4.544
182,90.0,5.6299,244.07,22.246,4.544
182,100.0,7.2005,230.03,22.246,4.544
182,110.0,5.7518,224.4,22.246,4.544
182,120.0,5.8084,236.56,22.246,4.544
182,130.0,6.5327,230.39,22.246,4.544
182,140.0,4.6492,214.15,22.246,4.544
182,150.0,5.6539,215.31,22.246,4.544
182,160.0,5.0967,222.11,22.246,4.544
182,170.0,5.2571,216.3,22.246,4.544
182,180.0,4.7537,222.36,22.246,4.544
182,190.0,5.7842,238.51,22.246,4.544
182,200.0,4.4891,240.29,22.246,4.544
182,210.0,5.1847,221.8,22.246,4.544
182,220.0,5.2348,226.55,22.246,4.544
182,230.0,4.8832,226.82,22.246,4.544
182,240.0,4.7618,220.52,22.246,4.544
182,250.0,4.7388,212.16,22.246,4.544
182,260.0,5.3588,227.29,22.246,4.544
182,270.0,5.0518,219.61,22.246,4.544
182,280.0,4.7654,223.25,22.246,4.544
182,290.0,4.2433,224.64,22.246,4.544
182,300.0,4.8527,215.42,22.246,4.544
182,310.0,5.0256,230.29,22.246,4.544
182,320.0,4.7299,220.51,22.246,4.544
182,330.0,5.4529,221.32,22.246,4.544
182,340.0,3.7682,217.29,22.246,4.544
182,350.0,5.9605,224.07,22.246,4.544
182,360.0,4.6127,225.82,22.246,4.544
182,370.0,4.126,216.33,22.246,4.544
182,380.0,3.8159,223.13,22.246,4.544
182,390.0,5.1151,216.95,22.246,4.544
182,400.0,4.961,212.12,22.246,4.544
183,10.0,14.3084,331.87,15.209,6.55
183,20.0,12.8595,306.31,15.209,6.55
183,30.0,11.5256,276.06,15.209,6.55
183,40.0,9.925,266.27,15.209,6.55
183,50.0,8.6383,252.43,15.209,6.55
183,60.0,7.7326,242.17,15.209,6.55
183,70.0,8.6726,242.68,15.209,6.55
183,80.0,8.3103,245.66,15.209,6.55
183,90.0,7.2152,230.43,15.209,6.55
183,100.0,8.1192,222.84,15.209,6.55
183,110.0,7.2149,232.21,15.209,6.55
183,120.0,7.3719,249.83,15.209,6.55
183,130.0,7.6949,227.19,15.209,6.55
183,140.0,6.7557,231.51,15.209,6.55
183,150.0,6.5537,226.68,15.209,6.55
183,160.0,6.027,233.74,15.209,6.55
183,170.0,7.0131,236.76,15.209,6.55
183,180.0,7.0544,226.7,15.209,6.55
183,190.0,7.2344,234.43,15.209,6.55
183,200.0,7.0816,220.46,15.209,6.55
183,210.0,6.8113,227.99,15.209,6.55
